lon;lat;depth;slip;strike;dip;rake;width;length;rupture
35.57163789;34.2015076;6151.829;2.773;25;45;90;200;1000;5.198
35.57625569;34.20966822;6151.829;2.7456;25;45;90;200;1000;5.455
35.58087439;34.21782866;6151.829;2.3757;25;45;90;200;1000;5.761
35.58549398;34.22598892;6151.829;0.77713;25;45;90;200;1000;6.054
35.59011446;34.23414898;6151.829;1.0728;25;45;90;200;1000;6.342
35.59473584;34.24230887;6151.829;0.62167;25;45;90;200;1000;6.682
35.59935811;34.25046857;6151.829;0.77056;25;45;90;200;1000;7.022
35.60398127;34.25862808;6151.829;1.237;25;45;90;200;1000;7.301
35.60860533;34.26678741;6151.829;2.4895;25;45;90;200;1000;7.568
35.61323028;34.27494656;6151.829;4.6691;25;45;90;200;1000;7.856
35.61785613;34.28310552;6151.829;5.4125;25;45;90;200;1000;8.127
35.62248288;34.29126429;6151.829;5.5146;25;45;90;200;1000;8.392
35.62711052;34.29942288;6151.829;5.0356;25;45;90;200;1000;8.657
35.63173906;34.30758128;6151.829;2.604;25;45;90;200;1000;8.873
35.63636849;34.3157395;6151.829;2.9651;25;45;90;200;1000;9.122
35.64099883;34.32389754;6151.829;3.091;25;45;90;200;1000;9.387
35.64563006;34.33205538;6151.829;2.0123;25;45;90;200;1000;9.671
35.65026219;34.34021305;6151.829;2.0974;25;45;90;200;1000;9.994
35.65489522;34.34837052;6151.829;2.5469;25;45;90;200;1000;10.353
35.65952914;34.35652781;6151.829;3.0938;25;45;90;200;1000;10.63
35.66416397;34.36468492;6151.829;2.2401;25;45;90;200;1000;10.775
35.6687997;34.37284183;6151.829;1.9765;25;45;90;200;1000;11.046
35.67343633;34.38099857;6151.829;1.8435;25;45;90;200;1000;11.299
35.67807386;34.38915511;6151.829;0.27078;25;45;90;200;1000;11.506
35.68271229;34.39731147;6151.829;0;25;45;90;200;1000;11.752
35.68735163;34.40546765;6151.829;0;25;45;90;200;1000;12.024
35.69199186;34.41362363;6151.829;0;25;45;90;200;1000;12.257
35.696633;34.42177943;6151.829;0;25;45;90;200;1000;12.48
35.70127504;34.42993505;6151.829;0;25;45;90;200;1000;12.655
35.70591799;34.43809047;6151.829;0;25;45;90;200;1000;12.924
35.71056184;34.44624571;6151.829;0;25;45;90;200;1000;13.148
35.71520659;34.45440077;6151.829;0;25;45;90;200;1000;13.393
35.71985225;34.46255563;6151.829;0;25;45;90;200;1000;13.685
35.72449882;34.47071031;6151.829;0;25;45;90;200;1000;13.918
35.72914629;34.4788648;6151.829;0;25;45;90;200;1000;14.193
35.73379467;34.48701911;6151.829;0;25;45;90;200;1000;14.317
35.73844395;34.49517322;6151.829;0;25;45;90;200;1000;14.522
35.74309414;34.50332715;6151.829;0;25;45;90;200;1000;14.791
35.74774524;34.5114809;6151.829;0;25;45;90;200;1000;15.06
35.75239725;34.51963445;6151.829;0;25;45;90;200;1000;15.291
35.75705016;34.52778782;6151.829;0;25;45;90;200;1000;15.49
35.76170399;34.535941;6151.829;0;25;45;90;200;1000;15.71
35.76635872;34.54409399;6151.829;0;25;45;90;200;1000;15.955
35.77101436;34.55224679;6151.829;0;25;45;90;200;1000;16.175
35.31583449;33.74368165;6293.25;0;25;45;90;200;1000;10.412
35.32040314;33.75185246;6293.25;0.57936;25;45;90;200;1000;10.182
35.32497266;33.76002309;6293.25;0.47116;25;45;90;200;1000;9.901
35.32954305;33.76819354;6293.25;1.3754;25;45;90;200;1000;9.661
35.3341143;33.77636381;6293.25;1.2863;25;45;90;200;1000;9.397
35.33868643;33.7845339;6293.25;1.4444;25;45;90;200;1000;9.159
35.34325943;33.79270381;6293.25;1.7058;25;45;90;200;1000;8.926
35.34783329;33.80087354;6293.25;1.0816;25;45;90;200;1000;8.717
35.35240803;33.80904309;6293.25;1.9416;25;45;90;200;1000;8.482
35.35698364;33.81721246;6293.25;1.3207;25;45;90;200;1000;8.264
35.36156012;33.82538165;6293.25;1.0524;25;45;90;200;1000;8.012
35.36613748;33.83355066;6293.25;1.972;25;45;90;200;1000;7.79
35.3707157;33.84171949;6293.25;1.7938;25;45;90;200;1000;7.544
35.3752948;33.84988814;6293.25;2.6997;25;45;90;200;1000;7.332
35.37987478;33.85805661;6293.25;2.7252;25;45;90;200;1000;7.121
35.38445563;33.8662249;6293.25;1.5392;25;45;90;200;1000;6.843
35.38903735;33.87439301;6293.25;2.6986;25;45;90;200;1000;6.531
35.39361995;33.88256094;6293.25;4.2218;25;45;90;200;1000;6.184
35.39820342;33.89072868;6293.25;3.58;25;45;90;200;1000;5.851
35.40278777;33.89889625;6293.25;2.428;25;45;90;200;1000;5.569
35.40737299;33.90706363;6293.25;2.6451;25;45;90;200;1000;5.327
35.41195909;33.91523083;6293.25;3.2295;25;45;90;200;1000;5.077
35.41654607;33.92339785;6293.25;1.6123;25;45;90;200;1000;4.84
35.42113393;33.93156469;6293.25;0.97698;25;45;90;200;1000;4.592
35.42572266;33.93973135;6293.25;0.81613;25;45;90;200;1000;4.302
35.43031227;33.94789783;6293.25;1.6289;25;45;90;200;1000;4.033
35.43490276;33.95606412;6293.25;5.1746;25;45;90;200;1000;3.787
35.43949413;33.96423024;6293.25;10.451;25;45;90;200;1000;3.542
35.44408638;33.97239617;6293.25;12.853;25;45;90;200;1000;3.356
35.44867951;33.98056192;6293.25;12.729;25;45;90;200;1000;3.134
35.45327352;33.98872749;6293.25;9.708;25;45;90;200;1000;2.837
35.45786841;33.99689287;6293.25;7.7333;25;45;90;200;1000;2.572
35.46246418;34.00505808;6293.25;7.535;25;45;90;200;1000;2.304
35.46706084;34.0132231;6293.25;6.633;25;45;90;200;1000;2.064
35.47165837;34.02138794;6293.25;7.124;25;45;90;200;1000;1.806
35.47625679;34.02955259;6293.25;5.5674;25;45;90;200;1000;1.533
35.48085609;34.03771707;6293.25;4.2811;25;45;90;200;1000;1.282
35.48545627;34.04588136;6293.25;2.2854;25;45;90;200;1000;1.019
35.49005734;34.05404547;6293.25;2.4929;25;45;90;200;1000;0.585
35.49465929;34.06220939;6293.25;2.8386;25;45;90;200;1000;0.204
35.49926213;34.07037314;6293.25;2.793;25;45;90;200;1000;0.141
35.50386585;34.0785367;6293.25;2.6899;25;45;90;200;1000;0.458
35.50847046;34.08670008;6293.25;4.213;25;45;90;200;1000;0.82
35.51307595;34.09486327;6293.25;3.8561;25;45;90;200;1000;1.223
35.51768233;34.10302628;6293.25;3.4766;25;45;90;200;1000;1.605
35.52228959;34.11118911;6293.25;4.0323;25;45;90;200;1000;1.958
35.52689774;34.11935176;6293.25;3.9158;25;45;90;200;1000;2.244
35.53150678;34.12751422;6293.25;4.135;25;45;90;200;1000;2.601
35.53611671;34.1356765;6293.25;1.6529;25;45;90;200;1000;2.897
35.54072753;34.14383859;6293.25;0.87435;25;45;90;200;1000;3.157
35.54533923;34.1520005;6293.25;1.6968;25;45;90;200;1000;3.437
35.54995183;34.16016223;6293.25;1.5267;25;45;90;200;1000;3.707
35.55456531;34.16832377;6293.25;1.7552;25;45;90;200;1000;4.03
35.55917968;34.17648513;6293.25;2.9006;25;45;90;200;1000;4.308
35.56379495;34.18464631;6293.25;2.2509;25;45;90;200;1000;4.615
35.5684111;34.1928073;6293.25;2.8704;25;45;90;200;1000;4.883
35.57302815;34.20096811;6293.25;2.7449;25;45;90;200;1000;5.212
35.57764609;34.20912873;6293.25;3.1804;25;45;90;200;1000;5.505
35.58226492;34.21728917;6293.25;2.1415;25;45;90;200;1000;5.782
35.58688464;34.22544942;6293.25;1.0862;25;45;90;200;1000;6.061
35.59150526;34.23360949;6293.25;1.3839;25;45;90;200;1000;6.346
35.59612677;34.24176937;6293.25;0.4712;25;45;90;200;1000;6.652
35.60074917;34.24992907;6293.25;0.46612;25;45;90;200;1000;7.003
35.60537247;34.25808859;6293.25;1.2372;25;45;90;200;1000;7.299
35.60999666;34.26624792;6293.25;2.8275;25;45;90;200;1000;7.581
35.61462175;34.27440706;6293.25;5.0055;25;45;90;200;1000;7.883
35.61924773;34.28256603;6293.25;6.1686;25;45;90;200;1000;8.164
35.62387461;34.2907248;6293.25;5.76;25;45;90;200;1000;8.429
35.62850239;34.29888339;6293.25;5.193;25;45;90;200;1000;8.677
35.63313106;34.30704179;6293.25;2.6217;25;45;90;200;1000;8.917
35.63776063;34.31520001;6293.25;3.1514;25;45;90;200;1000;9.183
35.6423911;34.32335805;6293.25;3.0103;25;45;90;200;1000;9.435
35.64702247;34.3315159;6293.25;1.9766;25;45;90;200;1000;9.697
35.65165473;34.33967356;6293.25;2.1036;25;45;90;200;1000;10.029
35.65628789;34.34783103;6293.25;2.5409;25;45;90;200;1000;10.371
35.66092196;34.35598832;6293.25;2.9395;25;45;90;200;1000;10.63
35.66555692;34.36414543;6293.25;2.2346;25;45;90;200;1000;10.803
35.67019278;34.37230235;6293.25;2.1319;25;45;90;200;1000;11.069
35.67482955;34.38045908;6293.25;1.6077;25;45;90;200;1000;11.32
35.67946721;34.38861563;6293.25;0.29108;25;45;90;200;1000;11.556
35.68410578;34.39677199;6293.25;0;25;45;90;200;1000;11.819
35.68874525;34.40492816;6293.25;0;25;45;90;200;1000;12.099
35.69338562;34.41308415;6293.25;0;25;45;90;200;1000;12.315
35.69802689;34.42123995;6293.25;0;25;45;90;200;1000;12.573
35.70266907;34.42939556;6293.25;0;25;45;90;200;1000;12.731
35.70731215;34.43755099;6293.25;0;25;45;90;200;1000;12.95
35.71195614;34.44570623;6293.25;0;25;45;90;200;1000;13.23
35.71660103;34.45386128;6293.25;0;25;45;90;200;1000;13.46
35.72124682;34.46201615;6293.25;0;25;45;90;200;1000;13.732
35.72589352;34.47017083;6293.25;0;25;45;90;200;1000;13.95
35.73054113;34.47832532;6293.25;0;25;45;90;200;1000;14.205
35.73518964;34.48647963;6293.25;0;25;45;90;200;1000;14.376
35.73983906;34.49463375;6293.25;0;25;45;90;200;1000;14.543
35.74448939;34.50278768;6293.25;0;25;45;90;200;1000;14.838
35.74914063;34.51094142;6293.25;0;25;45;90;200;1000;15.09
35.75379277;34.51909497;6293.25;0;25;45;90;200;1000;15.326
35.75844582;34.52724834;6293.25;0;25;45;90;200;1000;15.543
35.76309978;34.53540152;6293.25;0;25;45;90;200;1000;15.746
35.76775465;34.54355451;6293.25;0;25;45;90;200;1000;15.984
35.77241043;34.55170732;6293.25;0;25;45;90;200;1000;16.212
35.31721732;33.74314211;6434.672;0;25;45;90;200;1000;10.399
35.3217861;33.75131292;6434.672;0.72252;25;45;90;200;1000;10.18
35.32635575;33.75948355;6434.672;0.50622;25;45;90;200;1000;9.915
35.33092627;33.767654;6434.672;1.578;25;45;90;200;1000;9.669
35.33549766;33.77582427;6434.672;1.1468;25;45;90;200;1000;9.412
35.34006991;33.78399436;6434.672;1.0624;25;45;90;200;1000;9.177
35.34464304;33.79216427;6434.672;1.2665;25;45;90;200;1000;8.956
35.34921704;33.80033401;6434.672;0.9525;25;45;90;200;1000;8.746
35.35379191;33.80850356;6434.672;1.7413;25;45;90;200;1000;8.524
35.35836765;33.81667293;6434.672;1.2788;25;45;90;200;1000;8.29
35.36294426;33.82484212;6434.672;1.5029;25;45;90;200;1000;8.07
35.36752175;33.83301113;6434.672;2.3521;25;45;90;200;1000;7.804
35.37210011;33.84117996;6434.672;1.835;25;45;90;200;1000;7.591
35.37667934;33.84934861;6434.672;2.8498;25;45;90;200;1000;7.362
35.38125945;33.85751708;6434.672;2.7841;25;45;90;200;1000;7.109
35.38584043;33.86568537;6434.672;2.0728;25;45;90;200;1000;6.826
35.39042228;33.87385348;6434.672;2.7692;25;45;90;200;1000;6.561
35.39500501;33.8820214;6434.672;4.5572;25;45;90;200;1000;6.211
35.39958861;33.89018915;6434.672;3.7291;25;45;90;200;1000;5.875
35.4041731;33.89835671;6434.672;3.2036;25;45;90;200;1000;5.578
35.40875845;33.9065241;6434.672;3.2513;25;45;90;200;1000;5.342
35.41334469;33.9146913;6434.672;3.3911;25;45;90;200;1000;5.106
35.4179318;33.92285832;6434.672;1.7695;25;45;90;200;1000;4.857
35.42251978;33.93102516;6434.672;0.59181;25;45;90;200;1000;4.594
35.42710865;33.93919182;6434.672;1.0834;25;45;90;200;1000;4.302
35.43169839;33.9473583;6434.672;1.7514;25;45;90;200;1000;4.043
35.43628902;33.9555246;6434.672;4.8771;25;45;90;200;1000;3.809
35.44088052;33.96369071;6434.672;10.205;25;45;90;200;1000;3.564
35.4454729;33.97185664;6434.672;12.744;25;45;90;200;1000;3.386
35.45006616;33.98002239;6434.672;12.219;25;45;90;200;1000;3.124
35.4546603;33.98818796;6434.672;9.7114;25;45;90;200;1000;2.845
35.45925533;33.99635335;6434.672;8.0563;25;45;90;200;1000;2.577
35.46385123;34.00451855;6434.672;7.291;25;45;90;200;1000;2.312
35.46844802;34.01268357;6434.672;6.9467;25;45;90;200;1000;2.078
35.47304568;34.02084841;6434.672;7.1906;25;45;90;200;1000;1.839
35.47764423;34.02901307;6434.672;6.2489;25;45;90;200;1000;1.559
35.48224367;34.03717755;6434.672;4.7371;25;45;90;200;1000;1.3
35.48684398;34.04534184;6434.672;2.0331;25;45;90;200;1000;0.968
35.49144518;34.05350595;6434.672;2.3199;25;45;90;200;1000;0.579
35.49604727;34.06166987;6434.672;2.8685;25;45;90;200;1000;0.197
35.50065024;34.06983362;6434.672;2.8432;25;45;90;200;1000;0.132
35.50525409;34.07799718;6434.672;2.4168;25;45;90;200;1000;0.47
35.50985883;34.08616056;6434.672;3.8668;25;45;90;200;1000;0.861
35.51446446;34.09432375;6434.672;3.8114;25;45;90;200;1000;1.256
35.51907097;34.10248677;6434.672;3.3447;25;45;90;200;1000;1.601
35.52367837;34.11064959;6434.672;4.0414;25;45;90;200;1000;1.989
35.52828665;34.11881224;6434.672;3.7202;25;45;90;200;1000;2.291
35.53289583;34.1269747;6434.672;3.8358;25;45;90;200;1000;2.62
35.53750589;34.13513698;6434.672;1.6704;25;45;90;200;1000;2.928
35.54211684;34.14329908;6434.672;0.8678;25;45;90;200;1000;3.182
35.54672867;34.15146099;6434.672;1.5463;25;45;90;200;1000;3.448
35.5513414;34.15962271;6434.672;1.497;25;45;90;200;1000;3.714
35.55595502;34.16778426;6434.672;1.3091;25;45;90;200;1000;4.051
35.56056953;34.17594562;6434.672;3.1497;25;45;90;200;1000;4.343
35.56518493;34.18410679;6434.672;2.6372;25;45;90;200;1000;4.675
35.56980121;34.19226779;6434.672;3.2246;25;45;90;200;1000;4.907
35.57441839;34.20042859;6434.672;2.6988;25;45;90;200;1000;5.216
35.57903647;34.20858922;6434.672;3.4829;25;45;90;200;1000;5.519
35.58365543;34.21674965;6434.672;2.236;25;45;90;200;1000;5.814
35.58827529;34.22490991;6434.672;1.2379;25;45;90;200;1000;6.078
35.59289604;34.23306998;6434.672;1.7315;25;45;90;200;1000;6.362
35.59751768;34.24122986;6434.672;0.55535;25;45;90;200;1000;6.659
35.60214022;34.24938956;6434.672;0.25578;25;45;90;200;1000;6.975
35.60676365;34.25754908;6434.672;1.6581;25;45;90;200;1000;7.295
35.61138798;34.26570841;6434.672;3.1068;25;45;90;200;1000;7.595
35.6160132;34.27386756;6434.672;4.9694;25;45;90;200;1000;7.892
35.62063932;34.28202652;6434.672;6.4654;25;45;90;200;1000;8.199
35.62526633;34.29018529;6434.672;6.2963;25;45;90;200;1000;8.471
35.62989424;34.29834388;6434.672;5.5085;25;45;90;200;1000;8.727
35.63452305;34.30650229;6434.672;2.8083;25;45;90;200;1000;8.976
35.63915276;34.31466051;6434.672;3.2255;25;45;90;200;1000;9.242
35.64378336;34.32281854;6434.672;3.0336;25;45;90;200;1000;9.487
35.64841486;34.33097639;6434.672;1.9072;25;45;90;200;1000;9.72
35.65304726;34.33913405;6434.672;2.0305;25;45;90;200;1000;10.018
35.65768056;34.34729153;6434.672;2.5281;25;45;90;200;1000;10.337
35.66231475;34.35544882;6434.672;2.8453;25;45;90;200;1000;10.593
35.66694985;34.36360593;6434.672;1.8557;25;45;90;200;1000;10.846
35.67158585;34.37176285;6434.672;2.3708;25;45;90;200;1000;11.119
35.67622275;34.37991958;6434.672;1.336;25;45;90;200;1000;11.342
35.68086055;34.38807613;6434.672;0.24713;25;45;90;200;1000;11.594
35.68549925;34.39623249;6434.672;0;25;45;90;200;1000;11.868
35.69013885;34.40438866;6434.672;0;25;45;90;200;1000;12.186
35.69477936;34.41254465;6434.672;0;25;45;90;200;1000;12.365
35.69942077;34.42070045;6434.672;0;25;45;90;200;1000;12.643
35.70406308;34.42885607;6434.672;0;25;45;90;200;1000;12.826
35.7087063;34.43701149;6434.672;0;25;45;90;200;1000;13.016
35.71335042;34.44516673;6434.672;0;25;45;90;200;1000;13.249
35.71799545;34.45332179;6434.672;0;25;45;90;200;1000;13.496
35.72264138;34.46147665;6434.672;0;25;45;90;200;1000;13.784
35.72728821;34.46963133;6434.672;0;25;45;90;200;1000;14.022
35.73193596;34.47778583;6434.672;0;25;45;90;200;1000;14.245
35.7365846;34.48594013;6434.672;0;25;45;90;200;1000;14.447
35.74123416;34.49409425;6434.672;0;25;45;90;200;1000;14.599
35.74588462;34.50224818;6434.672;0;25;45;90;200;1000;14.858
35.75053599;34.51040193;6434.672;0;25;45;90;200;1000;15.135
35.75518827;34.51855548;6434.672;0;25;45;90;200;1000;15.356
35.75984146;34.52670885;6434.672;0;25;45;90;200;1000;15.582
35.76449555;34.53486203;6434.672;0;25;45;90;200;1000;15.762
35.76915056;34.54301502;6434.672;0;25;45;90;200;1000;16.01
35.77380647;34.55116783;6434.672;0;25;45;90;200;1000;16.243
35.31860013;33.74260255;6576.093;0;25;45;90;200;1000;10.372
35.32316905;33.75077336;6576.093;0.53944;25;45;90;200;1000;10.165
35.32773883;33.75894399;6576.093;0.67478;25;45;90;200;1000;9.915
35.33230947;33.76711444;6576.093;1.701;25;45;90;200;1000;9.685
35.33688099;33.77528472;6576.093;1.023;25;45;90;200;1000;9.447
35.34145338;33.78345481;6576.093;0.57096;25;45;90;200;1000;9.214
35.34602664;33.79162472;6576.093;0.89729;25;45;90;200;1000;8.987
35.35060077;33.79979445;6576.093;0.7885;25;45;90;200;1000;8.795
35.35517577;33.807964;6576.093;1.3919;25;45;90;200;1000;8.561
35.35975164;33.81613338;6576.093;1.3151;25;45;90;200;1000;8.325
35.36432839;33.82430257;6576.093;1.9574;25;45;90;200;1000;8.127
35.36890601;33.83247158;6576.093;2.3733;25;45;90;200;1000;7.852
35.3734845;33.84064041;6576.093;1.6853;25;45;90;200;1000;7.649
35.37806386;33.84880906;6576.093;3.0078;25;45;90;200;1000;7.398
35.3826441;33.85697753;6576.093;3.0757;25;45;90;200;1000;7.094
35.38722521;33.86514582;6576.093;2.4513;25;45;90;200;1000;6.804
35.39180719;33.87331393;6576.093;2.6435;25;45;90;200;1000;6.548
35.39639006;33.88148186;6576.093;4.4419;25;45;90;200;1000;6.25
35.40097379;33.8896496;6576.093;3.9912;25;45;90;200;1000;5.917
35.4055584;33.89781717;6576.093;3.6072;25;45;90;200;1000;5.58
35.41014389;33.90598455;6576.093;3.9157;25;45;90;200;1000;5.315
35.41473026;33.91415176;6576.093;3.4719;25;45;90;200;1000;5.092
35.4193175;33.92231878;6576.093;1.8182;25;45;90;200;1000;4.816
35.42390562;33.93048562;6576.093;0.51794;25;45;90;200;1000;4.601
35.42849462;33.93865228;6576.093;1.4374;25;45;90;200;1000;4.319
35.4330845;33.94681876;6576.093;1.9128;25;45;90;200;1000;4.067
35.43767525;33.95498505;6576.093;4.5924;25;45;90;200;1000;3.848
35.44226689;33.96315117;6576.093;9.5819;25;45;90;200;1000;3.606
35.4468594;33.9713171;6576.093;12.181;25;45;90;200;1000;3.412
35.45145279;33.97948285;6576.093;11.921;25;45;90;200;1000;3.13
35.45604707;33.98764842;6576.093;9.9731;25;45;90;200;1000;2.852
35.46064222;33.99581381;6576.093;8.7302;25;45;90;200;1000;2.587
35.46523826;34.00397901;6576.093;7.4208;25;45;90;200;1000;2.327
35.46983518;34.01214403;6576.093;7.0529;25;45;90;200;1000;2.097
35.47443298;34.02030887;6576.093;7.1849;25;45;90;200;1000;1.86
35.47903166;34.02847353;6576.093;6.8772;25;45;90;200;1000;1.571
35.48363123;34.03663801;6576.093;5.4808;25;45;90;200;1000;1.277
35.48823168;34.0448023;6576.093;1.996;25;45;90;200;1000;0.979
35.49283301;34.05296641;6576.093;2.0432;25;45;90;200;1000;0.661
35.49743523;34.06113034;6576.093;2.8487;25;45;90;200;1000;0.229
35.50203833;34.06929408;6576.093;2.8442;25;45;90;200;1000;0.185
35.50664232;34.07745764;6576.093;2.3511;25;45;90;200;1000;0.503
35.51124719;34.08562102;6576.093;3.5781;25;45;90;200;1000;0.84
35.51585295;34.09378422;6576.093;3.7219;25;45;90;200;1000;1.291
35.52045959;34.10194723;6576.093;3.2902;25;45;90;200;1000;1.618
35.52506712;34.11011006;6576.093;3.7754;25;45;90;200;1000;2.035
35.52967554;34.11827271;6576.093;3.5716;25;45;90;200;1000;2.35
35.53428485;34.12643517;6576.093;3.398;25;45;90;200;1000;2.66
35.53889504;34.13459745;6576.093;1.7474;25;45;90;200;1000;2.975
35.54350613;34.14275954;6576.093;0.84783;25;45;90;200;1000;3.205
35.5481181;34.15092146;6576.093;1.306;25;45;90;200;1000;3.488
35.55273096;34.15908318;6576.093;1.6075;25;45;90;200;1000;3.781
35.55734471;34.16724473;6576.093;1.1867;25;45;90;200;1000;4.094
35.56195935;34.17540609;6576.093;3.0902;25;45;90;200;1000;4.431
35.56657488;34.18356726;6576.093;3.0629;25;45;90;200;1000;4.718
35.57119131;34.19172826;6576.093;3.8579;25;45;90;200;1000;4.949
35.57580862;34.19988906;6576.093;3.2887;25;45;90;200;1000;5.231
35.58042683;34.20804969;6576.093;3.6928;25;45;90;200;1000;5.526
35.58504593;34.21621013;6576.093;3.0101;25;45;90;200;1000;5.81
35.58966592;34.22437038;6576.093;1.29;25;45;90;200;1000;6.107
35.5942868;34.23253045;6576.093;1.9378;25;45;90;200;1000;6.389
35.59890858;34.24069034;6576.093;0.69073;25;45;90;200;1000;6.665
35.60353125;34.24885004;6576.093;0.27078;25;45;90;200;1000;6.962
35.60815482;34.25700956;6576.093;1.9991;25;45;90;200;1000;7.301
35.61277928;34.26516889;6576.093;3.5504;25;45;90;200;1000;7.65
35.61740463;34.27332803;6576.093;4.7753;25;45;90;200;1000;7.934
35.62203089;34.28148699;6576.093;6.8661;25;45;90;200;1000;8.206
35.62665803;34.28964577;6576.093;7.1635;25;45;90;200;1000;8.483
35.63128608;34.29780436;6576.093;6.0158;25;45;90;200;1000;8.766
35.63591502;34.30596277;6576.093;3.0534;25;45;90;200;1000;9.049
35.64054486;34.31412099;6576.093;3.3725;25;45;90;200;1000;9.329
35.6451756;34.32227902;6576.093;2.9119;25;45;90;200;1000;9.552
35.64980723;34.33043687;6576.093;1.7912;25;45;90;200;1000;9.773
35.65443977;34.33859453;6576.093;2.0031;25;45;90;200;1000;10.035
35.6590732;34.34675201;6576.093;2.6128;25;45;90;200;1000;10.305
35.66370753;34.3549093;6576.093;2.6163;25;45;90;200;1000;10.563
35.66834276;34.36306641;6576.093;1.762;25;45;90;200;1000;10.837
35.6729789;34.37122333;6576.093;2.1846;25;45;90;200;1000;11.153
35.67761593;34.37938006;6576.093;1.1213;25;45;90;200;1000;11.398
35.68225387;34.38753661;6576.093;0.26925;25;45;90;200;1000;11.654
35.6868927;34.39569297;6576.093;0;25;45;90;200;1000;11.892
35.69153244;34.40384915;6576.093;0;25;45;90;200;1000;12.255
35.69617308;34.41200513;6576.093;0;25;45;90;200;1000;12.425
35.70081463;34.42016094;6576.093;0;25;45;90;200;1000;12.678
35.70545708;34.42831655;6576.093;0;25;45;90;200;1000;12.905
35.71010043;34.43647198;6576.093;0;25;45;90;200;1000;13.073
35.71474469;34.44462722;6576.093;0;25;45;90;200;1000;13.271
35.71938985;34.45278228;6576.093;0;25;45;90;200;1000;13.544
35.72403591;34.46093714;6576.093;0;25;45;90;200;1000;13.829
35.72868288;34.46909182;6576.093;0;25;45;90;200;1000;14.085
35.73333076;34.47724632;6576.093;0;25;45;90;200;1000;14.321
35.73797955;34.48540062;6576.093;0;25;45;90;200;1000;14.539
35.74262924;34.49355474;6576.093;0;25;45;90;200;1000;14.668
35.74727983;34.50170867;6576.093;0;25;45;90;200;1000;14.887
35.75193134;34.50986242;6576.093;0;25;45;90;200;1000;15.158
35.75658376;34.51801597;6576.093;0;25;45;90;200;1000;15.408
35.76123708;34.52616934;6576.093;0;25;45;90;200;1000;15.624
35.76589131;34.53432252;6576.093;0;25;45;90;200;1000;15.786
35.77054645;34.54247551;6576.093;0;25;45;90;200;1000;16.026
35.7752025;34.55062832;6576.093;0;25;45;90;200;1000;16.267
35.31998293;33.74206298;6717.514;0.15224;25;45;90;200;1000;10.354
35.32455197;33.75023379;6717.514;0.57774;25;45;90;200;1000;10.135
35.32912188;33.75840442;6717.514;1.0058;25;45;90;200;1000;9.921
35.33369266;33.76657487;6717.514;1.585;25;45;90;200;1000;9.705
35.33826431;33.77474515;6717.514;0.89133;25;45;90;200;1000;9.463
35.34283683;33.78291524;6717.514;0.15806;25;45;90;200;1000;9.248
35.34741022;33.79108515;6717.514;0.70158;25;45;90;200;1000;9.046
35.35198448;33.79925488;6717.514;0.75972;25;45;90;200;1000;8.831
35.35655961;33.80742444;6717.514;0.86679;25;45;90;200;1000;8.603
35.36113562;33.81559381;6717.514;1.6736;25;45;90;200;1000;8.383
35.36571249;33.823763;6717.514;2.2089;25;45;90;200;1000;8.174
35.37029024;33.83193201;6717.514;2.3709;25;45;90;200;1000;7.897
35.37486887;33.84010085;6717.514;1.7873;25;45;90;200;1000;7.674
35.37944836;33.8482695;6717.514;3.091;25;45;90;200;1000;7.392
35.38402873;33.85643797;6717.514;3.3723;25;45;90;200;1000;7.089
35.38860997;33.86460626;6717.514;2.6236;25;45;90;200;1000;6.798
35.39319209;33.87277436;6717.514;2.8858;25;45;90;200;1000;6.537
35.39777508;33.88094229;6717.514;4.3067;25;45;90;200;1000;6.234
35.40235895;33.88911004;6717.514;4.1414;25;45;90;200;1000;5.894
35.4069437;33.89727761;6717.514;3.8441;25;45;90;200;1000;5.578
35.41152932;33.90544499;6717.514;4.7048;25;45;90;200;1000;5.295
35.41611582;33.9136122;6717.514;3.6704;25;45;90;200;1000;5.063
35.42070319;33.92177922;6717.514;1.7403;25;45;90;200;1000;4.796
35.42529144;33.92994606;6717.514;0.68457;25;45;90;200;1000;4.571
35.42988057;33.93811272;6717.514;1.3796;25;45;90;200;1000;4.37
35.43447058;33.9462792;6717.514;2.25;25;45;90;200;1000;4.097
35.43906147;33.95444549;6717.514;4.3421;25;45;90;200;1000;3.868
35.44365323;33.96261161;6717.514;8.5448;25;45;90;200;1000;3.632
35.44824588;33.97077754;6717.514;11.948;25;45;90;200;1000;3.391
35.45283941;33.97894329;6717.514;11.296;25;45;90;200;1000;3.132
35.45743381;33.98710886;6717.514;10.231;25;45;90;200;1000;2.849
35.4620291;33.99527425;6717.514;9.0293;25;45;90;200;1000;2.605
35.46662527;34.00343946;6717.514;7.3625;25;45;90;200;1000;2.36
35.47122232;34.01160448;6717.514;7.0764;25;45;90;200;1000;2.121
35.47582025;34.01976932;6717.514;7.2716;25;45;90;200;1000;1.892
35.48041907;34.02793398;6717.514;7.1652;25;45;90;200;1000;1.593
35.48501877;34.03609845;6717.514;5.8454;25;45;90;200;1000;1.302
35.48961935;34.04426275;6717.514;2.1175;25;45;90;200;1000;1.003
35.49422082;34.05242686;6717.514;2.0328;25;45;90;200;1000;0.686
35.49882317;34.06059079;6717.514;3.0745;25;45;90;200;1000;0.294
35.5034264;34.06875453;6717.514;2.8871;25;45;90;200;1000;0.218
